gen	lnl	s0	s1	tau	alpha_r_library_1	alpha_r_library_2	alpha_r_library_3	alpha_r_library_4	spike_probability	inactive_mean	inactive_variance	active_mean_component1	active_mean_component2	active_variance_component1	active_variance_component2	weight_active	weight_within_active_component_1	weight_within_active_component_2
11500	-10632.0467	-1.9688	-0.3564	0.8125	20.8094	13.2771	15.8913	12.0361	0.0996	-1.9748	1.8494	2.6483	7.6184	1.8494	1.8494	0.7385	0.9929	0.0071
11510	-10627.7661	-1.9843	-0.3588	0.8191	18.6749	11.8915	15.8913	12.0361	0.12	-1.8543	1.7721	2.6449	6.9257	1.7721	1.7721	0.7208	0.9933	0.0067
11520	-10511.3541	-2.0313	-0.3518	0.8453	18.6749	11.8915	15.8913	12.0361	0.1188	-1.8095	1.8243	2.6648	6.9669	1.8243	1.8243	0.7195	0.9922	0.0078
11530	-10483.538	-2.001	-0.3518	0.8249	18.6749	11.8915	15.8913	12.0361	0.1341	-1.771	1.7248	2.7232	7.4367	1.7248	1.7248	0.7176	0.9949	0.0051
11540	-10508.2446	-2.0394	-0.3518	0.8287	18.6968	14.1553	15.8913	11.7309	0.1072	-1.8118	1.801	2.6621	7.063	1.801	1.801	0.7313	0.9907	0.0093
11550	-10530.5426	-2.0084	-0.3518	0.8395	18.6968	14.1553	15.8913	11.7309	0.1243	-1.9855	1.8707	2.6401	7.5969	1.8707	1.8707	0.7261	0.9947	0.0053
11560	-10501.8279	-1.9847	-0.3547	0.7937	18.6968	14.1731	15.8913	11.7309	0.1224	-1.9887	1.8555	2.6152	8.0897	1.8555	1.8555	0.7245	0.9944	0.0056
11570	-10468.0006	-2.0288	-0.3513	0.8434	18.6333	11.9218	15.7139	11.7309	0.1051	-1.9089	1.837	2.6597	7.3039	1.837	1.837	0.7231	0.9942	0.0058
11580	-10487.7822	-2.0485	-0.3513	0.8773	18.6333	11.9218	15.2069	11.7309	0.1184	-1.912	1.7491	2.6411	7.3039	1.7491	1.7491	0.7274	0.9932	0.0068
11590	-10577.2431	-2.0709	-0.3513	0.8632	19.8546	11.9218	15.2343	11.193	0.117	-1.7959	1.7429	2.6428	7.7763	1.7429	1.7429	0.715	0.9942	0.0058
11600	-10557.6334	-2.0666	-0.3513	0.8751	19.9083	11.3638	15.2343	11.0582	0.121	-1.7995	1.7218	2.6873	7.4261	1.7218	1.7218	0.7388	0.9915	0.0085
11610	-10444.492	-2.0801	-0.3509	0.8678	18.305	11.3638	15.2343	11.0582	0.1091	-1.777	1.8417	2.6804	7.4588	1.8417	1.8417	0.7223	0.9949	0.0051
11620	-10457.6617	-2.0818	-0.3516	0.8804	17.3449	12.6631	15.2025	11.4371	0.1052	-1.8527	1.8178	2.6395	8.2665	1.8178	1.8178	0.72	0.9959	0.0041
11630	-10493.805	-2.0883	-0.3498	0.8754	17.3449	13.8431	14.364	12.4838	0.1484	-1.892	1.7878	2.6384	7.454	1.7878	1.7878	0.7341	0.9958	0.0042
11640	-10488.5881	-2.0598	-0.3498	0.8757	17.6633	13.8431	14.364	12.4838	0.1354	-1.8294	1.7256	2.6653	7.4132	1.7256	1.7256	0.7267	0.9925	0.0075
11650	-10538.5641	-1.9912	-0.3498	0.8007	17.6633	13.8431	13.9167	12.4838	0.1187	-1.8779	1.7321	2.6316	6.9297	1.7321	1.7321	0.7325	0.9914	0.0086
11660	-10366.1106	-2.0232	-0.3497	0.8422	17.6633	13.8431	13.9745	13.2743	0.1364	-1.878	1.7201	2.7154	7.094	1.7201	1.7201	0.7245	0.9926	0.0074
11670	-10299.0128	-2.0677	-0.3485	0.8512	19.295	13.8431	15.8543	13.2743	0.1333	-1.9145	1.8181	2.6083	7.2492	1.8181	1.8181	0.7401	0.9932	0.0068
11680	-10456.9922	-2.0423	-0.3343	0.834	19.295	13.4121	15.8543	13.2743	0.1059	-1.9997	1.8228	2.6019	6.8351	1.8228	1.8228	0.7254	0.9868	0.0132
11690	-10425.9684	-2.03	-0.3607	0.8235	19.295	13.4121	15.5946	13.2743	0.1234	-1.9907	1.7444	2.6327	6.0377	1.7444	1.7444	0.7359	0.9883	0.0117
11700	-10305.4102	-2.0572	-0.3643	0.868	18.6422	13.4121	15.5946	13.2743	0.12	-1.9611	1.7747	2.6213	6.9638	1.7747	1.7747	0.7417	0.9888	0.0112
11710	-10400.4917	-2.0367	-0.3548	0.859	18.6422	12.4218	15.5946	13.2743	0.1131	-1.9181	1.8249	2.6443	7.494	1.8249	1.8249	0.7314	0.9956	0.0044
11720	-10480.0405	-2.0281	-0.3548	0.8597	18.6422	12.4218	15.5946	12.7891	0.0874	-1.895	1.8312	2.6288	6.9473	1.8312	1.8312	0.7303	0.9927	0.0073
11730	-10444.4516	-2.0267	-0.3562	0.8641	19.2071	12.4218	15.5946	11.5024	0.0995	-1.9077	1.8117	2.631	7.61	1.8117	1.8117	0.7382	0.9928	0.0072
11740	-10514.7528	-2.0346	-0.3583	0.886	17.3588	12.4218	15.5946	11.5024	0.1037	-1.8913	1.8084	2.631	6.4438	1.8084	1.8084	0.7357	0.9906	0.0094
11750	-10650.0123	-1.9813	-0.373	0.8605	17.3588	12.6512	15.3006	11.5024	0.1179	-1.9726	1.7352	2.5998	6.6909	1.7352	1.7352	0.7416	0.9918	0.0082
11760	-10483.0293	-2.0099	-0.3684	0.8555	17.5101	12.6512	15.3006	12.6958	0.0895	-1.876	1.7078	2.6356	6.9928	1.7078	1.7078	0.7212	0.9896	0.0104
11770	-10579.9302	-2.0026	-0.3684	0.8625	18.6666	12.6512	15.3006	12.0029	0.1234	-1.8977	1.7432	2.6551	7.4324	1.7432	1.7432	0.7283	0.9918	0.0082
11780	-10546.0461	-1.9943	-0.3619	0.8362	18.2546	11.6868	15.3006	12.0029	0.0967	-1.8877	1.7432	2.693	7.5078	1.7432	1.7432	0.7249	0.9902	0.0098
11790	-10609.6323	-2.089	-0.3576	0.9163	19.5929	12.9779	15.1661	12.0029	0.1024	-2.0488	1.8531	2.6601	7.7856	1.8531	1.8531	0.7198	0.9959	0.0041
11800	-10530.7974	-2.0352	-0.3576	0.8764	18.8556	13.5233	15.1661	12.0029	0.098	-1.9063	1.8268	2.6557	7.5349	1.8268	1.8268	0.7242	0.9956	0.0044
11810	-10465.3536	-2.0308	-0.3514	0.8533	18.8556	13.4028	15.7486	12.0029	0.1466	-1.7521	1.8624	2.6422	7.2272	1.8624	1.8624	0.7338	0.996	0.004
11820	-10416.1582	-2.0156	-0.3514	0.8225	19.6278	12.7836	16.2102	12.4159	0.137	-1.8088	1.8825	2.6362	7.7593	1.8825	1.8825	0.7324	0.9925	0.0075
11830	-10503.0292	-2.0945	-0.3473	0.8863	19.6278	12.7836	16.2102	13.399	0.1219	-1.9017	1.7872	2.6634	7.7321	1.7872	1.7872	0.7239	0.9943	0.0057
11840	-10484.0162	-2.0038	-0.3473	0.8178	19.6278	14.6716	17.1822	11.3323	0.1131	-1.9017	1.7366	2.6164	6.8759	1.7366	1.7366	0.7209	0.9933	0.0067
11850	-10545.1725	-2.0465	-0.3473	0.8544	19.3641	12.195	15.034	11.3203	0.1224	-1.8863	1.7717	2.628	7.3503	1.7717	1.7717	0.7322	0.9921	0.0079
11860	-10585.2407	-2.0587	-0.3498	0.8812	17.6761	12.195	16.6849	11.9529	0.115	-1.9026	1.7591	2.6691	7.4452	1.7591	1.7591	0.7315	0.9932	0.0068
11870	-10733.9822	-2.0109	-0.3498	0.8366	19.097	12.9192	14.6263	11.9529	0.1097	-1.8593	1.6922	2.6807	7.6823	1.6922	1.6922	0.7209	0.9903	0.0097
11880	-10484.0741	-2.0645	-0.3498	0.8698	19.097	12.9192	15.8539	11.9529	0.111	-1.7887	1.7459	2.6817	7.4324	1.7459	1.7459	0.718	0.9949	0.0051
11890	-10445.5687	-2.1011	-0.3479	0.9099	18.0385	12.9192	15.2275	12.7962	0.1043	-1.7844	1.7017	2.6908	7.4726	1.7017	1.7017	0.7234	0.9926	0.0074
11900	-10436.9175	-2.0957	-0.3479	0.8839	17.7313	12.9192	15.0891	11.696	0.1191	-1.7699	1.6821	2.6506	7.4163	1.6821	1.6821	0.7213	0.9923	0.0077
11910	-10478.1232	-2.1198	-0.3481	0.8995	16.4166	13.8652	15.0891	11.696	0.121	-1.7678	1.756	2.6145	7.4949	1.756	1.756	0.7266	0.9943	0.0057
11920	-10516.0625	-2.1565	-0.3514	0.9631	17.5846	13.8652	15.0891	11.696	0.1082	-1.8587	1.7527	2.6098	7.4949	1.7527	1.7527	0.7283	0.9896	0.0104
11930	-10568.3528	-2.1438	-0.3442	0.9343	17.5846	11.9031	15.0891	12.0709	0.1086	-1.9217	1.7755	2.6346	7.4949	1.7755	1.7755	0.7202	0.9909	0.0091
11940	-10570.8856	-2.098	-0.3362	0.8756	15.673	11.9031	14.3479	12.0709	0.0965	-1.9866	1.7427	2.6692	7.0793	1.7427	1.7427	0.7286	0.9922	0.0078
11950	-10363.3033	-2.1262	-0.3362	0.886	16.7773	12.6308	14.2188	12.0709	0.1016	-2.0062	1.8368	2.5931	7.6119	1.8368	1.8368	0.7285	0.9933	0.0067
11960	-10354.2221	-2.1633	-0.3411	0.9264	18.4748	12.6308	13.9837	10.9072	0.1075	-1.8335	1.8968	2.6243	6.4825	1.8968	1.8968	0.7318	0.9905	0.0095
11970	-10439.8835	-2.0892	-0.3564	0.9111	16.1314	13.07	16.2237	10.9072	0.0941	-1.9314	1.7898	2.6274	7.1152	1.7898	1.7898	0.7367	0.993	0.007
11980	-10472.8283	-2.0645	-0.3564	0.8947	16.1314	13.07	15.4591	11.7601	0.1053	-1.8433	1.852	2.6568	7.363	1.852	1.852	0.7323	0.9938	0.0062
11990	-10440.7296	-2.0598	-0.3564	0.888	16.1314	12.161	16.3818	11.9813	0.1297	-1.9783	1.8326	2.5961	7.3707	1.8326	1.8326	0.7295	0.9901	0.0099
12000	-10426.3745	-2.1277	-0.3622	0.9197	16.1314	12.9565	16.3818	11.9813	0.1091	-1.8312	1.7259	2.6229	7.1638	1.7259	1.7259	0.7087	0.9911	0.0089
12010	-10584.5265	-2.045	-0.3622	0.8723	17.051	12.9565	16.3818	11.9813	0.1299	-1.8439	1.6643	2.6492	7.197	1.6643	1.6643	0.7071	0.9904	0.0096
12020	-10388.6502	-2.0817	-0.3622	0.9165	17.051	12.9565	16.4958	11.9813	0.1083	-1.7671	1.7112	2.6632	7.2402	1.7112	1.7112	0.7188	0.9906	0.0094
12030	-10365.7226	-2.0941	-0.3622	0.8976	17.051	12.9565	16.4958	12.2929	0.1136	-1.8942	1.7365	2.62	6.8657	1.7365	1.7365	0.7275	0.9912	0.0088
12040	-10395.3722	-2.0844	-0.3622	0.8841	17.345	12.9565	16.4958	12.2929	0.115	-1.8048	1.7239	2.6839	7.8918	1.7239	1.7239	0.7192	0.995	0.005
12050	-10462.8197	-2.0705	-0.3601	0.8792	17.7092	13.9262	16.2821	12.2929	0.1277	-1.7992	1.7386	2.6775	7.48	1.7386	1.7386	0.7173	0.993	0.007
12060	-10445.9432	-2.0559	-0.3601	0.8684	17.7092	13.9262	16.2821	12.2929	0.1125	-1.9257	1.6586	2.6584	7.396	1.6586	1.6586	0.7242	0.9945	0.0055
12070	-10415.3789	-2.1024	-0.3568	0.915	17.7092	13.9262	16.2821	12.2929	0.1101	-1.8713	1.8513	2.6012	8.0119	1.8513	1.8513	0.7313	0.9951	0.0049
12080	-10467.3518	-2.0763	-0.344	0.8896	17.7092	12.1511	16.2821	11.6811	0.0892	-1.9576	1.8677	2.7009	7.4341	1.8677	1.8677	0.7257	0.9957	0.0043
12090	-10458.0502	-2.1134	-0.344	0.9265	18.8608	13.3721	15.9377	11.6811	0.1048	-1.9425	1.8737	2.6896	7.5222	1.8737	1.8737	0.7295	0.9944	0.0056
12100	-10455.5501	-2.109	-0.3418	0.8753	18.0507	13.3721	15.9402	13.35	0.0993	-1.9626	1.7655	2.6448	7.8684	1.7655	1.7655	0.726	0.9931	0.0069
12110	-10324.3113	-2.109	-0.3342	0.8975	18.0507	13.3721	16.9884	13.35	0.12	-1.9461	1.7964	2.663	7.1218	1.7964	1.7964	0.7388	0.9931	0.0069
12120	-10356.4962	-2.1675	-0.3342	0.9209	18.0507	13.3721	16.9884	13.35	0.1031	-1.9637	1.8589	2.6123	7.3653	1.8589	1.8589	0.7256	0.9931	0.0069
12130	-10319.9228	-2.1659	-0.3342	0.9214	18.0507	13.3721	15.4424	11.7108	0.1166	-1.9362	1.7501	2.6861	7.3081	1.7501	1.7501	0.7237	0.9952	0.0048
12140	-10375.331	-2.1316	-0.338	0.9095	18.0507	14.3283	16.1364	11.4932	0.0905	-1.9738	1.7182	2.6561	7.2229	1.7182	1.7182	0.7242	0.9916	0.0084
12150	-10344.403	-2.0894	-0.3545	0.8921	18.0507	14.3283	17.2361	11.4932	0.1395	-1.9412	1.778	2.6346	7.4228	1.778	1.778	0.737	0.9942	0.0058
12160	-10430.2594	-2.0849	-0.3476	0.8685	18.3502	14.2989	16.3506	12.7781	0.1051	-1.8895	1.7571	2.6607	7.932	1.7571	1.7571	0.7275	0.9934	0.0066
12170	-10390.2813	-2.077	-0.3517	0.8766	18.3502	13.7753	16.3506	12.7781	0.155	-1.8717	1.832	2.6104	7.5748	1.832	1.832	0.7344	0.9927	0.0073
12180	-10499.1513	-2.0389	-0.3485	0.8502	17.1472	13.7753	16.3506	12.7781	0.1156	-1.8175	1.7784	2.6464	7.1321	1.7784	1.7784	0.7354	0.989	0.011
12190	-10462.0037	-2.031	-0.3485	0.8238	17.1472	13.7753	16.3506	12.7781	0.1257	-1.8956	1.8523	2.5983	8.0086	1.8523	1.8523	0.7263	0.995	0.005
12200	-10380.9295	-2.075	-0.3485	0.8768	16.5487	13.8305	16.3506	12.7781	0.1261	-1.9053	1.7564	2.6232	7.4497	1.7564	1.7564	0.7239	0.9926	0.0074
12210	-10395.9615	-2.0361	-0.3619	0.8513	16.5487	13.8305	16.3506	12.7781	0.1081	-1.7952	1.85	2.6646	7.3576	1.85	1.85	0.7315	0.9947	0.0053
12220	-10320.0614	-2.086	-0.3629	0.867	17.2808	13.8305	15.6025	12.7781	0.1081	-1.8199	1.7945	2.6671	7.7122	1.7945	1.7945	0.7049	0.9942	0.0058
12230	-10413.2205	-2.0747	-0.363	0.8852	16.1956	13.8305	16.4012	12.6125	0.1208	-1.921	1.8365	2.6689	7.5684	1.8365	1.8365	0.723	0.9924	0.0076
12240	-10491.8891	-1.9945	-0.363	0.841	16.1956	12.1965	16.4012	12.6125	0.0988	-1.8613	1.84	2.6617	7.5454	1.84	1.84	0.7132	0.9937	0.0063
12250	-10526.4944	-1.9886	-0.3724	0.8566	16.4545	12.1965	15.2013	12.6125	0.1107	-1.9697	1.8355	2.615	7.4816	1.8355	1.8355	0.7277	0.9927	0.0073
12260	-10509.6692	-1.993	-0.3724	0.8604	16.4545	11.5328	15.2013	10.8902	0.1148	-1.9661	1.7723	2.6344	7.1476	1.7723	1.7723	0.7346	0.9944	0.0056
12270	-10470.9434	-2.02	-0.364	0.8413	17.7708	11.5328	15.2013	11.2294	0.0945	-1.984	1.8305	2.5926	6.8752	1.8305	1.8305	0.7288	0.9908	0.0092
12280	-10402.5255	-2.0638	-0.356	0.872	17.7708	12.4775	15.639	12.2999	0.0974	-1.9247	1.7977	2.6223	7.6561	1.7977	1.7977	0.7401	0.9949	0.0051
12290	-10434.6216	-2.0975	-0.356	0.8674	17.7708	11.3799	14.9986	12.263	0.1044	-2.1189	1.8792	2.6161	7.4032	1.8792	1.8792	0.7452	0.9938	0.0062
12300	-10578.6946	-2.089	-0.356	0.8767	17.7708	11.3799	15.8998	12.5058	0.1045	-2.0197	1.8774	2.6014	7.0025	1.8774	1.8774	0.7385	0.9899	0.0101
12310	-10472.3567	-2.0535	-0.3528	0.8486	17.747	13.3159	15.8998	12.5058	0.0903	-2.0483	1.828	2.6417	6.8243	1.828	1.828	0.7417	0.9898	0.0102
12320	-10461.5256	-2.0616	-0.3553	0.8384	17.4685	13.6213	15.8998	10.8634	0.1051	-1.9021	1.7886	2.6223	6.7778	1.7886	1.7886	0.7208	0.9909	0.0091
12330	-10592.897	-2.0734	-0.3437	0.8407	17.6742	13.6213	15.8998	10.8634	0.1407	-1.9327	1.804	2.6468	7.6839	1.804	1.804	0.7327	0.9932	0.0068
12340	-10568.8204	-2.022	-0.3437	0.8013	18.6074	13.6926	16.1757	10.8634	0.1349	-1.8106	1.7362	2.6382	7.0287	1.7362	1.7362	0.7265	0.9908	0.0092
12350	-10494.4187	-2.0253	-0.3475	0.8072	17.0139	13.6926	16.1757	10.8634	0.1414	-1.776	1.7362	2.6798	7.1519	1.7362	1.7362	0.7225	0.9952	0.0048
12360	-10486.7376	-2.0111	-0.357	0.8195	17.0139	12.7955	16.15	10.8634	0.1167	-1.8135	1.8498	2.6438	7.5746	1.8498	1.8498	0.7209	0.9948	0.0052
12370	-10535.3146	-2.0232	-0.357	0.8574	16.5403	12.1725	16.15	10.8634	0.1181	-1.8962	1.698	2.6581	7.6631	1.698	1.698	0.7195	0.9932	0.0068
12380	-10432.1767	-2.0367	-0.3542	0.8192	18.8546	12.6778	16.15	11.4592	0.1104	-1.9501	1.7746	2.6403	7.1131	1.7746	1.7746	0.7305	0.9897	0.0103
12390	-10491.0022	-2.0372	-0.3545	0.8404	18.8546	12.6778	16.15	11.4592	0.1143	-1.8609	1.8039	2.6458	6.5722	1.8039	1.8039	0.7145	0.9919	0.0081
12400	-10554.7816	-2.0578	-0.3609	0.873	18.8546	12.6778	14.7923	11.4592	0.1074	-1.8505	1.8281	2.63	7.707	1.8281	1.8281	0.7171	0.9943	0.0057
12410	-10309.7111	-2.0589	-0.3609	0.8667	16.0876	12.1968	17.2895	11.4592	0.1073	-1.9397	1.7208	2.634	6.6755	1.7208	1.7208	0.7269	0.9913	0.0087
12420	-10447.8246	-2.0501	-0.3609	0.8654	16.0876	12.1968	17.3119	11.4592	0.1131	-1.9484	1.8415	2.6491	7.5291	1.8415	1.8415	0.7306	0.9949	0.0051
12430	-10559.7653	-2.0323	-0.3494	0.8397	16.0876	12.1968	17.3119	11.4592	0.1234	-1.8955	1.8467	2.6539	7.6418	1.8467	1.8467	0.7304	0.9942	0.0058
12440	-10569.2534	-2.0784	-0.3494	0.8795	16.0876	12.1968	15.7843	12.5634	0.1121	-1.7806	1.8399	2.6553	7.3256	1.8399	1.8399	0.717	0.9932	0.0068
12450	-10501.9992	-2.061	-0.3494	0.8662	16.0876	13.5892	15.7843	12.5634	0.1283	-1.8165	1.7395	2.6144	7.336	1.7395	1.7395	0.7256	0.9918	0.0082
12460	-10383.7144	-2.0332	-0.3586	0.8561	18.486	14.1602	15.7843	12.5634	0.1247	-1.802	1.7833	2.6512	7.1572	1.7833	1.7833	0.7221	0.9915	0.0085
12470	-10396.1721	-2.0408	-0.3619	0.864	18.486	14.1602	15.7843	12.5634	0.1135	-1.8887	1.7659	2.5937	7.1636	1.7659	1.7659	0.728	0.9919	0.0081
12480	-10305.4223	-2.1216	-0.3622	0.9349	18.486	14.1602	15.7843	12.7871	0.1253	-1.8649	1.7596	2.6899	6.4799	1.7596	1.7596	0.7338	0.9926	0.0074
12490	-10374.0198	-2.0825	-0.3602	0.904	19.6768	12.6083	17.7129	11.7003	0.1221	-1.8572	1.7596	2.6551	6.8872	1.7596	1.7596	0.7221	0.9902	0.0098
12500	-10336.6673	-2.0995	-0.3547	0.9195	19.6768	13.5117	17.7129	11.9763	0.1191	-1.9582	1.8118	2.6888	7.7041	1.8118	1.8118	0.7312	0.9965	0.0035
12510	-10433.1071	-2.0162	-0.3556	0.8416	19.6768	13.5117	15.6718	11.6251	0.1168	-1.9779	1.8232	2.636	6.8799	1.8232	1.8232	0.7242	0.992	0.008
12520	-10423.5063	-2.0892	-0.3572	0.9	18.6401	13.4379	15.6718	13.1672	0.1245	-2.0536	1.7274	2.6061	6.8485	1.7274	1.7274	0.7247	0.9855	0.0145
12530	-10446.2776	-2.0719	-0.357	0.8588	18.6401	13.4379	17.3467	13.1672	0.0956	-1.9242	1.8344	2.6551	6.921	1.8344	1.8344	0.7298	0.9917	0.0083
12540	-10475.7035	-2.0955	-0.3542	0.892	18.6401	13.4379	17.5904	11.7654	0.0893	-2.0757	1.8126	2.6442	7.5839	1.8126	1.8126	0.7339	0.9924	0.0076
12550	-10284.8433	-2.0721	-0.3542	0.8944	18.4339	15.1861	17.5904	11.7654	0.1258	-2.0209	1.7933	2.5991	6.9352	1.7933	1.7933	0.7201	0.9904	0.0096
12560	-10244.378	-2.1225	-0.3406	0.8975	18.4339	15.1861	15.8386	13.6859	0.1191	-1.9818	1.7757	2.5864	7.9622	1.7757	1.7757	0.7414	0.995	0.005
12570	-10418.2464	-2.1203	-0.3649	0.8887	19.138	15.1861	15.8386	13.6859	0.1245	-1.8967	1.7325	2.6292	7.5817	1.7325	1.7325	0.7322	0.9962	0.0038
12580	-10353.517	-2.1073	-0.3603	0.9202	18.9286	14.8918	18.3392	13.6859	0.1156	-1.9503	1.6879	2.6608	6.4658	1.6879	1.6879	0.7354	0.987	0.013
12590	-10369.7925	-2.1088	-0.3535	0.8978	19.9322	14.8918	16.9928	13.6859	0.106	-1.9637	1.773	2.666	7.0217	1.773	1.773	0.7332	0.9911	0.0089
12600	-10375.194	-2.0823	-0.3506	0.8685	18.2207	12.171	16.9928	13.3718	0.1115	-1.9775	1.8305	2.6133	7.0217	1.8305	1.8305	0.7208	0.9937	0.0063
12610	-10321.3985	-2.1289	-0.3506	0.895	19.9721	12.171	16.5543	13.3718	0.1122	-1.9676	1.8043	2.5993	6.7367	1.8043	1.8043	0.7399	0.99	0.01
12620	-10340.211	-2.1068	-0.3506	0.8877	19.9721	13.7388	16.5543	12.2518	0.1081	-1.9955	1.7338	2.6153	7.2592	1.7338	1.7338	0.7324	0.9939	0.0061
12630	-10380.233	-2.1045	-0.3506	0.9038	19.9721	12.7813	16.5543	12.6652	0.1128	-1.8637	1.7907	2.6873	7.634	1.7907	1.7907	0.7168	0.9963	0.0037
12640	-10379.8404	-2.1289	-0.3506	0.9194	19.9721	13.4951	16.5543	12.2576	0.1147	-1.9383	1.7594	2.6672	7.1464	1.7594	1.7594	0.7197	0.9898	0.0102
12650	-10307.9622	-2.1652	-0.3509	0.9279	18.9759	13.6764	16.7987	12.5683	0.1209	-1.9536	1.7202	2.6204	6.668	1.7202	1.7202	0.742	0.9954	0.0046
12660	-10316.5608	-2.1387	-0.3509	0.9131	17.1912	12.6625	16.7987	12.4658	0.1112	-1.8736	1.8071	2.6383	7.004	1.8071	1.8071	0.7256	0.9921	0.0079
12670	-10318.178	-2.1551	-0.3509	0.9411	17.1912	12.6625	16.7987	12.4658	0.116	-1.8903	1.7197	2.6277	6.4667	1.7197	1.7197	0.7273	0.9888	0.0112
12680	-10366.9583	-2.1248	-0.3417	0.912	17.1912	12.6625	15.6101	12.4658	0.1042	-1.84	1.6816	2.6405	6.4408	1.6816	1.6816	0.7088	0.9858	0.0142
12690	-10366.4192	-2.163	-0.3435	0.9459	17.3141	14.0126	17.2861	12.6844	0.1323	-1.8631	1.6335	2.6174	6.5196	1.6335	1.6335	0.7339	0.9872	0.0128
12700	-10356.4646	-2.1396	-0.3435	0.9373	17.3141	12.5776	16.6472	12.6844	0.1278	-1.8414	1.7483	2.6647	7.1128	1.7483	1.7483	0.7091	0.9925	0.0075
12710	-10390.9642	-2.1146	-0.3541	0.9235	17.3141	12.5776	18.3802	12.4402	0.1106	-1.7546	1.6713	2.641	6.7761	1.6713	1.6713	0.7146	0.9882	0.0118
12720	-10433.2355	-2.1257	-0.3541	0.9357	17.9629	12.5776	18.4567	12.4822	0.1076	-1.8569	1.7964	2.6744	6.7952	1.7964	1.7964	0.7097	0.9936	0.0064
12730	-10447.3163	-2.1097	-0.3468	0.9202	18.2728	12.5776	18.4567	12.4822	0.1324	-1.994	1.7572	2.6087	6.929	1.7572	1.7572	0.7361	0.9931	0.0069
12740	-10561.568	-2.1113	-0.3463	0.9232	19.8899	12.8087	17.2242	12.4493	0.1218	-1.8833	1.8865	2.6441	7.2398	1.8865	1.8865	0.7273	0.9921	0.0079
12750	-10510.5661	-2.0742	-0.348	0.8764	19.8899	13.6935	17.2242	11.4387	0.123	-1.9345	1.7767	2.6217	7.6413	1.7767	1.7767	0.7388	0.9952	0.0048
12760	-10438.7309	-2.0578	-0.3376	0.8563	19.8899	14.7271	17.2242	13.5894	0.1118	-2.0221	1.8091	2.629	7.1081	1.8091	1.8091	0.7383	0.9898	0.0102
12770	-10535.1883	-2.0765	-0.34	0.8778	19.8899	13.8753	15.9203	14.3072	0.1081	-1.9586	1.8091	2.6146	6.7185	1.8091	1.8091	0.7156	0.9893	0.0107
12780	-10611.3557	-2.0548	-0.34	0.8415	19.8899	13.8753	16.5855	12.1772	0.1107	-1.9819	1.8785	2.6184	6.911	1.8785	1.8785	0.7198	0.9932	0.0068
12790	-10481.7918	-2.0172	-0.34	0.8319	19.743	13.8753	16.5855	13.7461	0.1241	-1.9537	1.7626	2.6241	7.4285	1.7626	1.7626	0.7176	0.9925	0.0075
12800	-10406.7867	-2.0602	-0.34	0.8409	19.743	13.8753	15.7054	11.8699	0.1299	-1.8658	1.8031	2.6344	6.8616	1.8031	1.8031	0.724	0.9887	0.0113
12810	-10520.5731	-2.0933	-0.347	0.8949	19.3904	13.8753	15.7054	13.1427	0.1195	-1.8283	1.7673	2.6504	7.1334	1.7673	1.7673	0.7107	0.9928	0.0072
12820	-10387.1208	-2.0497	-0.347	0.8422	19.3904	14.2046	17.0303	11.3404	0.1404	-1.834	1.7798	2.6504	6.5202	1.7798	1.7798	0.7228	0.9931	0.0069
12830	-10316.2021	-2.1121	-0.333	0.8851	19.3904	14.2046	17.0303	11.3404	0.14	-1.9199	1.7367	2.6349	6.9225	1.7367	1.7367	0.7275	0.99	0.01
12840	-10434.0093	-2.0672	-0.3355	0.8457	19.3904	14.2046	17.0303	11.3404	0.1171	-1.8025	1.7938	2.6042	7.0882	1.7938	1.7938	0.7202	0.9894	0.0106
12850	-10380.408	-2.0505	-0.3355	0.8224	19.3904	14.2046	17.0303	13.2445	0.1192	-1.9558	1.8521	2.6466	7.3352	1.8521	1.8521	0.7237	0.9923	0.0077
12860	-10507.8933	-2.0631	-0.3355	0.8467	19.7243	14.2046	15.3495	13.2445	0.101	-1.9353	1.8073	2.5948	6.8152	1.8073	1.8073	0.7289	0.9877	0.0123
12870	-10468.7993	-2.0628	-0.3393	0.8331	19.7243	13.6585	16.2858	12.7564	0.0998	-1.9192	1.7583	2.5889	6.4674	1.7583	1.7583	0.7343	0.9889	0.0111
12880	-10441.115	-2.086	-0.3393	0.8682	17.8787	13.6585	16.2858	12.7564	0.1247	-1.799	1.798	2.6146	6.2873	1.798	1.798	0.7241	0.9912	0.0088
12890	-10471.3818	-2.092	-0.3393	0.8871	17.2635	13.6585	16.2858	12.7564	0.1317	-1.8432	1.8554	2.6434	6.9868	1.8554	1.8554	0.7332	0.991	0.009
12900	-10316.2094	-2.0976	-0.3442	0.8831	17.2635	14.2777	16.2858	12.7564	0.1218	-1.9063	1.7477	2.6295	7.2473	1.7477	1.7477	0.721	0.993	0.007
12910	-10442.2487	-2.0516	-0.3459	0.8782	16.3051	15.0492	16.2858	12.7564	0.1218	-1.8945	1.7871	2.628	6.9432	1.7871	1.7871	0.7275	0.9885	0.0115
12920	-10504.8424	-2.0323	-0.357	0.8414	17.8472	15.0492	16.3732	12.7564	0.1269	-1.9758	1.7429	2.6377	6.8055	1.7429	1.7429	0.7304	0.9897	0.0103
12930	-10544.5215	-2.0207	-0.357	0.8546	19.3594	15.0492	16.3732	12.6464	0.1185	-1.8883	1.7743	2.6313	7.2891	1.7743	1.7743	0.7241	0.9963	0.0037
